fecha,location,parameter,so2,unit,country,city,date.utc,lat,lon
2022-06-09 06:00:00,Las Gaviotas,so2,20.21,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 07:00:00+00:00,-32.915458,-71.48148
2022-06-09 06:00:00,Junta de Vecinos,so2,20.48,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 07:00:00+00:00,-32.935167,-71.52577
2022-06-09 06:00:00,Concón,so2,15.94,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 07:00:00+00:00,-32.924568,-71.515399
2022-06-09 05:00:00,Concón MMA,pm25,29.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 06:00:00+00:00,-32.926243316067,-71.512461304664
2022-06-09 05:00:00,Junta de Vecinos,so2,20.67,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 06:00:00+00:00,-32.935167,-71.52577
2022-06-09 05:00:00,Las Gaviotas,so2,20.18,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 06:00:00+00:00,-32.915458,-71.48148
2022-06-09 05:00:00,Concón,so2,16.14,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 06:00:00+00:00,-32.924568,-71.515399
2022-06-09 05:00:00,Concón,pm25,25.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 06:00:00+00:00,-32.924568,-71.515399
2022-06-09 05:00:00,Colmo,so2,7.7,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 06:00:00+00:00,-32.929552,-71.440571
2022-06-09 05:00:00,Concón,pm10,38.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 06:00:00+00:00,-32.924568,-71.515399
2022-06-09 04:00:00,Concón,pm10,39.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 05:00:00+00:00,-32.924568,-71.515399
2022-06-09 04:00:00,Concón MMA,pm25,29.0,b'\xc2\xb5g/m\xc2\xb3',CL,Concón,2022-06-09 05:00:00+00:00,-32.926243316067,-71.512461304664
